ticker,cross_month,ma9,ma24,latest_close
2864.T,2026-03,1242.56,1237.23,1371.0
9214.T,2026-03,1441.89,1423.08,1380.0
7175.T,2026-03,1151.34,1127.87,1383.0
6919.T,2026-03,1393.01,1380.11,1426.0
1716.T,2026-03,1395.0,1390.89,1429.0
2220.T,2026-03,1343.46,1342.89,1448.0
5659.T,2026-04,1197.25,1166.64,1474.0
3075.T,2026-04,1569.64,1563.95,1616.0
7458.T,2026-04,1630.82,1625.3,1636.0
5411.T,2026-03,1856.94,1820.2,1700.5
7502.T,2026-04,1780.69,1778.09,1703.0
4055.T,2026-04,1491.53,1489.23,1709.0
6245.T,2026-03,1622.63,1597.82,1774.0
9048.T,2026-04,1691.86,1674.3,1777.5
6055.T,2026-03,1688.37,1671.47,1802.0
6779.T,2026-03,1021.65,982.56,1827.0
4026.T,2026-03,1536.93,1533.65,1846.0
6902.T,2026-04,2055.4,2050.2,1846.5
8008.T,2026-04,1744.98,1731.21,1851.0
9216.T,2026-03,1611.11,1598.3,1880.0
8697.T,2026-03,1682.8,1646.76,1952.0
4027.T,2026-04,1440.52,1433.97,1956.0
8088.T,2026-04,1761.33,1759.3,1974.5
7444.T,2026-03,1912.5,1911.55,1999.0
3446.T,2026-04,1529.89,1454.17,2030.0
3558.T,2026-04,1579.9,1569.4,2032.0
2915.T,2026-03,1944.02,1937.9,2134.0
6294.T,2026-03,2098.99,2043.23,2230.0
8242.T,2026-03,2142.54,2122.37,2337.5
3436.T,2026-04,1607.58,1495.31,2347.5
7637.T,2026-04,2316.68,2311.7,2355.0
6899.T,2026-03,2280.22,2269.1,2390.0
1690.T,2026-03,1573.83,1506.69,2420.0
4112.T,2026-03,1969.44,1954.5,2497.0
9740.T,2026-03,2744.85,2698.5,2679.0
1694.T,2026-04,2267.0,2226.38,2697.5
6668.T,2026-03,1450.56,1439.66,2727.0
7716.T,2026-04,2268.39,2236.99,2790.0
6419.T,2026-03,3019.99,3016.3,2826.0
7745.T,2026-04,2237.44,2171.53,2846.0
6315.T,2026-03,2277.94,2225.74,2870.0
6723.T,2026-04,2207.07,2170.05,2913.0
1383.T,2026-03,3093.31,3068.04,2949.0
7715.T,2026-03,2403.88,2343.68,3015.0
3193.T,2026-03,3234.19,3230.42,3070.0
6150.T,2026-03,3126.67,3082.59,3070.0
7943.T,2026-03,3064.91,3050.44,3155.0
5384.T,2026-03,2450.13,2365.57,3200.0
3221.T,2026-03,2922.65,2920.89,3285.0
3993.T,2026-03,3521.33,3512.21,3315.0
9962.T,2026-03,2437.74,2405.34,3335.0
7769.T,2026-04,3524.18,3523.28,3445.0
1928.T,2026-03,3379.81,3356.69,3455.0
4125.T,2026-03,2144.79,1988.43,3480.0
1878.T,2026-04,3167.23,3126.55,3508.0
4337.T,2026-03,3021.63,3003.46,3530.0
1419.T,2026-03,3710.56,3655.45,3570.0
2644.T,2026-04,2759.87,2627.73,3680.0
5192.T,2026-03,3756.76,3741.32,3925.0
7944.T,2026-04,3607.17,3523.47,4085.0
9793.T,2026-04,3599.58,3568.83,4260.0
4025.T,2026-03,3689.26,3570.76,4605.0
5302.T,2026-03,4385.03,4326.03,4790.0
6943.T,2026-03,4589.36,4574.0,4875.0
6391.T,2026-04,3808.21,3712.28,4940.0
9706.T,2026-04,4825.59,4800.16,5009.0
2780.T,2026-04,3518.95,3479.25,5260.0
6506.T,2026-04,4307.41,4232.47,5381.0
5310.T,2026-04,4990.57,4832.45,6110.0
6951.T,2026-04,5500.17,5350.31,6356.0
4063.T,2026-04,5313.16,5203.23,7081.0
5918.T,2026-04,7124.65,7036.37,7200.0
6728.T,2026-03,7313.78,7074.6,10090.0
3597.T,2026-03,9735.56,9693.54,10100.0
6866.T,2026-04,6802.74,6797.83,10640.0
4970.T,2026-03,7500.15,7030.93,15160.0
6367.T,2026-03,18653.28,18448.61,21865.0
9286.T,2026-03,54590.01,54245.99,59000.0
9282.T,2026-03,51655.56,49788.18,60200.0
2033.T,2026-04,21627.78,17977.5,79560.0
