ticker,cross_month,ma9,ma24,latest_close
6919.T,2026-03,1393.01,1380.11,1420.0
2220.T,2026-03,1343.46,1342.89,1428.0
1716.T,2026-03,1395.0,1390.89,1434.0
5903.T,2026-04,1250.33,1243.85,1514.0
3075.T,2026-04,1569.53,1563.91,1615.0
7458.T,2026-04,1629.43,1624.78,1623.5
4055.T,2026-04,1489.97,1488.65,1695.0
7502.T,2026-04,1780.47,1778.01,1701.0
5411.T,2026-03,1856.94,1820.2,1715.0
9048.T,2026-04,1691.08,1674.01,1770.5
6055.T,2026-03,1688.37,1671.47,1778.0
4026.T,2026-03,1536.93,1533.65,1781.38
6245.T,2026-03,1622.63,1597.82,1784.0
8008.T,2026-04,1744.53,1731.05,1847.0
8697.T,2026-03,1682.8,1646.76,1863.5
9216.T,2026-03,1611.11,1598.3,1881.0
6902.T,2026-04,2056.51,2048.62,1882.5
6779.T,2026-03,1021.65,982.56,1890.0
4027.T,2026-04,1433.75,1431.43,1895.0
3446.T,2026-04,1517.67,1449.58,1920.0
7444.T,2026-03,1912.5,1911.55,2000.0
3558.T,2026-04,1580.35,1569.56,2036.0
2915.T,2026-03,1944.02,1937.9,2119.0
6294.T,2026-03,2098.99,2043.23,2199.0
8242.T,2026-03,2142.54,2122.37,2311.0
6899.T,2026-03,2280.22,2269.1,2371.0
7637.T,2026-04,2318.56,2312.4,2372.0
1690.T,2026-03,1573.83,1506.69,2420.0
3436.T,2026-04,1621.86,1500.66,2476.0
4112.T,2026-03,1969.44,1954.5,2502.0
9740.T,2026-03,2744.85,2698.5,2650.0
6668.T,2026-03,1450.56,1439.66,2672.0
1694.T,2026-04,2267.0,2226.38,2697.5
3374.T,2026-04,2225.33,2205.59,2764.0
7716.T,2026-04,2267.06,2236.49,2778.0
6419.T,2026-03,3019.99,3016.3,2790.0
7745.T,2026-04,2238.44,2171.9,2855.0
1383.T,2026-03,3093.31,3068.04,2901.0
6315.T,2026-03,2277.94,2225.74,2920.0
3193.T,2026-03,3234.19,3230.42,2990.0
7715.T,2026-03,2403.88,2343.68,3080.0
7943.T,2026-03,3064.91,3050.44,3105.0
6150.T,2026-03,3126.67,3082.59,3135.0
6723.T,2026-04,2240.29,2182.51,3212.0
5384.T,2026-03,2450.13,2365.57,3215.0
3221.T,2026-03,2922.65,2920.89,3235.0
3993.T,2026-03,3521.33,3512.21,3300.0
1928.T,2026-03,3379.81,3356.69,3410.0
4125.T,2026-03,2144.79,1988.43,3455.0
4337.T,2026-03,3021.63,3003.46,3500.0
1878.T,2026-04,3162.65,3120.86,3518.0
1419.T,2026-03,3710.56,3655.45,3555.0
9962.T,2026-03,2429.84,2397.56,3589.0
2644.T,2026-04,2754.42,2625.69,3630.97
5192.T,2026-03,3756.76,3741.32,3945.0
1697.T,2026-02,3943.78,3924.12,4080.0
7944.T,2026-04,3607.17,3523.47,4085.0
9793.T,2026-04,3594.58,3566.95,4215.0
4025.T,2026-03,3689.26,3570.76,4575.0
5302.T,2026-03,4385.03,4326.03,4790.0
6943.T,2026-03,4589.36,4574.0,4890.0
9706.T,2026-04,4829.81,4801.74,5047.0
6391.T,2026-04,3820.43,3716.86,5050.0
6324.T,2026-04,3500.31,3480.78,5220.0
2780.T,2026-04,3521.18,3480.08,5280.0
6506.T,2026-04,4322.85,4238.27,5520.0
5310.T,2026-04,4986.13,4830.78,6070.0
6951.T,2026-04,5491.39,5347.02,6277.0
5918.T,2026-04,7113.54,7032.2,7100.0
4063.T,2026-04,5331.49,5210.11,7246.0
6728.T,2026-03,7313.78,7074.6,9762.0
3597.T,2026-03,9735.56,9693.54,10050.0
6866.T,2026-04,6862.74,6820.33,11180.0
4970.T,2026-03,7500.15,7030.93,15170.0
6367.T,2026-03,18653.28,18448.61,21965.0
9286.T,2026-03,54590.01,54245.99,58900.0
9282.T,2026-03,51655.56,49788.18,60300.0
